trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,shape_dist_traveled
505_diasUteis_3,04:54:59,04:54:59,ARCA_TITAO_155,31,,,
505_diasUteis_3,04:54:59,04:54:59,DAMAS_106,32,,,
505_diasUteis_3,04:54:59,04:54:59,OI_-_TELEMAR_012,33,,,
505_diasUteis_3,04:54:59,04:54:59,_047,34,,,
505_diasUteis_3,04:55:00,04:55:00,PRACA_CLEMENTINO_PROCOPIO_140,35,,,
505_diasUteis_3,04:55:26,04:55:26,PREFEITURA_094,36,,,
505_diasUteis_3,04:56:14,04:56:14,PAGUE_FACIL_097,37,,,
505_diasUteis_3,04:56:19,04:56:19,REDE_COMPRAS_098,38,,,
505_diasUteis_3,04:56:41,04:56:41,1044_099,39,,,
505_diasUteis_3,04:56:44,04:56:44,1054_100,40,,,
505_diasUteis_3,04:56:44,04:56:44,FEIRA_CENTRAL_013,41,,,
505_diasUteis_3,04:57:20,04:57:20,454_-_OPOSTO_421,42,,,
505_diasUteis_3,04:57:38,04:57:38,599_-_OPOSTO_422,43,,,
505_diasUteis_3,04:58:14,04:58:14,BORBAO_212,44,,,
505_diasUteis_3,04:59:39,04:59:39,70_001,45,,,
505_diasUteis_3,05:00:27,05:00:27,274_002,46,,,
505_diasUteis_3,05:00:39,05:00:39,347_148,47,,,
505_diasUteis_3,05:02:00,05:02:00,449_003,48,,,
505_diasUteis_3,05:02:28,05:02:28,259_004,49,,,
505_diasUteis_3,05:04:38,05:04:38,HOSPITAL_MARIANA_230,50,,,
505_diasUteis_3,05:04:44,05:04:44,205_224,51,,,
505_diasUteis_3,05:06:06,05:06:06,AUTO-MOTIVA_223,52,,,
505_diasUteis_3,05:06:08,05:06:08,AUTO-MOTIVA_222,53,,,
505_diasUteis_3,05:06:15,05:06:15,ESCOLA_NORMAL_216,54,,,
505_diasUteis_3,05:06:16,05:06:16,ESCOLA_NORMAL_217,55,,,
505_diasUteis_3,05:07:11,05:07:11,AUTO_SHOPPING_-_OPOSTO_218,56,,,
505_diasUteis_3,05:08:08,05:08:08,COPASA_219,57,,,
505_diasUteis_3,05:10:18,05:10:18,PORTAO_DE_EMBARQUE_428,58,,,
505_diasUteis_3,05:11:33,05:11:33,CEDMEX_-_OPOSTO_429,59,,,
505_diasUteis_3,05:13:00,05:13:00,RODOVIARIA_430,60,,,
505_diasUteis_3,05:13:18,05:13:18,PARTAGE_433,61,,,
505_diasUteis_3,05:13:42,05:13:42,CITROEN_434,62,,,
505_diasUteis_3,05:17:22,05:17:22,EXTRA_579,63,,,
505_diasUteis_3,05:17:52,05:17:52,POLÍCIA_FEDERAL_221,64,,,
505_diasUteis_3,05:19:54,05:19:54,789_-_OPOSTO_424,65,,,
505_diasUteis_3,05:20:18,05:20:18,613_-_OPOSTO_343,66,,,
505_diasUteis_3,05:20:53,05:20:53,40_328,67,,,
505_diasUteis_3,05:20:56,05:20:56,382_342,68,,,
505_diasUteis_3,05:21:16,05:21:16,213_329,69,,,
505_diasUteis_3,05:21:19,05:21:19,202_341,70,,,
505_diasUteis_3,05:22:27,05:22:27,882_423,71,,,
505_diasUteis_3,05:24:07,05:24:07,ABRIGO_JOSE_PINHEIRO_437,72,,,
505_diasUteis_3,05:24:38,05:24:38,298_438,73,,,
505_diasUteis_3,05:25:39,05:25:39,141_150,74,,,
505_diasUteis_3,05:27:07,05:27:07,39_208,75,,,
505_diasUteis_3,05:30:51,05:30:51,BOMPRECO_143,76,,,
505_diasUteis_3,05:30:54,05:30:54,BOMPRECO_144,77,,,
505_diasUteis_3,05:31:10,05:31:10,ARCA_CATEDRAL_145,78,,,
505_diasUteis_3,05:31:14,05:31:14,ANTIGO_PHD_146,79,,,
505_diasUteis_3,05:31:37,05:31:37,JUIZADO_DO_CONSUMIDOR_105,80,,,
505_diasUteis_3,05:33:00,05:33:00,REDEPHARMA_477,81,,,
505_diasUteis_3,05:33:00,05:33:00,ALUÍSIO_CALCADOS_478,82,,,
505_diasUteis_3,05:33:01,05:33:01,10_381,83,,,
505_diasUteis_3,05:33:01,05:33:01,518_382,84,,,
505_diasUteis_3,05:33:02,05:33:02,688_383,85,,,
505_diasUteis_3,05:33:02,05:33:02,976_384,86,,,
505_diasUteis_3,05:33:02,05:33:02,118_385,87,,,
505_diasUteis_3,05:33:02,05:33:02,1225_415,88,,,
505_diasUteis_3,05:33:02,05:33:02,1369_414,89,,,
505_diasUteis_3,05:33:03,05:33:03,154_-_OPOSTO_475,90,,,
505_diasUteis_3,05:33:03,05:33:03,389_479,91,,,
505_diasUteis_3,05:33:03,05:33:03,480_474,92,,,
505_diasUteis_3,05:33:03,05:33:03,480_480,93,,,
505_diasUteis_3,05:33:04,05:33:04,738_481,94,,,
505_diasUteis_3,05:33:04,05:33:04,147_469,95,,,
505_diasUteis_3,05:33:04,05:33:04,331_468,96,,,
505_diasUteis_3,05:33:04,05:33:04,377_-_OPOSTO_482,97,,,
505_diasUteis_3,05:33:05,05:33:05,337_483,98,,,
505_diasUteis_3,05:33:05,05:33:05,150_467,99,,,
505_diasUteis_3,05:33:05,05:33:05,235_484,100,,,
505_diasUteis_3,05:33:06,05:33:06,10_466,101,,,
505_diasUteis_3,05:33:06,05:33:06,481_861,102,,,
505_diasUteis_3,05:33:06,05:33:06,481_485,103,,,
505_diasUteis_3,05:33:06,05:33:06,1313_-_OPOSTO_464,104,,,
505_diasUteis_3,05:33:06,05:33:06,1564_486,105,,,
505_diasUteis_3,05:33:07,05:33:07,521_487,106,,,
505_diasUteis_3,05:33:07,05:33:07,135_488,107,,,
505_diasUteis_3,05:33:07,05:33:07,199_489,108,,,
505_diasUteis_3,05:33:07,05:33:07,76_461,109,,,
505_diasUteis_3,05:33:08,05:33:08,LUCENA_RACOES_460,110,,,
505_diasUteis_4,04:45:00,04:45:00,CABRAL_459,1,,,
505_diasUteis_4,04:45:14,04:45:14,UFCG_453,2,,,
505_diasUteis_4,04:45:14,04:45:14,UFCG_452,3,,,
505_diasUteis_4,04:45:26,04:45:26,LAVA-JATO_-_OPOSTO_454,4,,,
505_diasUteis_4,04:46:20,04:46:20,CANTINHO_UNIVERSITARIO_457,5,,,
505_diasUteis_4,04:46:28,04:46:28,35_490,6,,,
505_diasUteis_4,04:46:42,04:46:42,427_456,7,,,
505_diasUteis_4,04:46:48,04:46:48,567_-_OPOSTO_491,8,,,
505_diasUteis_4,04:46:55,04:46:55,831_455,9,,,
505_diasUteis_4,04:47:18,04:47:18,569_-_OPOSTO_492,10,,,
505_diasUteis_4,04:47:41,04:47:41,468_449,11,,,
505_diasUteis_4,04:47:44,04:47:44,425_-_OPOSTO_493,12,,,
505_diasUteis_4,04:47:57,04:47:57,300_-_OPOSTO_588,13,,,
505_diasUteis_4,04:48:00,04:48:00,472_448,14,,,
505_diasUteis_4,04:48:03,04:48:03,43_-_LATERAL_494,15,,,
505_diasUteis_4,04:48:18,04:48:18,290_447,16,,,
505_diasUteis_4,04:48:37,04:48:37,84_-_OPOSTO_495,17,,,
505_diasUteis_4,04:48:40,04:48:40,1309_-_OPOSTO_446,18,,,
505_diasUteis_4,04:48:48,04:48:48,EMBRABA_-_OPOSTO_496,19,,,
505_diasUteis_4,04:48:49,04:48:49,EMBRAPA_445,20,,,
505_diasUteis_4,04:49:14,04:49:14,785_444,21,,,
505_diasUteis_4,04:49:25,04:49:25,505_-_OPOSTO_443,22,,,
505_diasUteis_4,04:49:36,04:49:36,382_442,23,,,
505_diasUteis_4,04:50:04,04:50:04,112_441,24,,,
505_diasUteis_4,04:50:16,04:50:16,889_497,25,,,
505_diasUteis_4,04:50:36,04:50:36,APTA_-_OPOSTO_137,26,,,
505_diasUteis_4,04:50:51,04:50:51,845_138,27,,,
505_diasUteis_4,04:52:00,04:52:00,INTEGRACAO_1,28,,,
505_diasUteis_4,04:54:59,04:54:59,INTEGRACAO_2,29,,,
505_diasUteis_4,04:54:59,04:54:59,289E_108,30,,,
505_diasUteis_4,04:54:59,04:54:59,ARCA_TITAO_155,31,,,
505_diasUteis_4,04:54:59,04:54:59,DAMAS_106,32,,,
505_diasUteis_4,04:54:59,04:54:59,OI_-_TELEMAR_012,33,,,
505_diasUteis_4,04:54:59,04:54:59,_047,34,,,
505_diasUteis_4,04:55:00,04:55:00,PRACA_CLEMENTINO_PROCOPIO_140,35,,,
505_diasUteis_4,04:55:26,04:55:26,PREFEITURA_094,36,,,
505_diasUteis_4,04:56:14,04:56:14,PAGUE_FACIL_097,37,,,
505_diasUteis_4,04:56:19,04:56:19,REDE_COMPRAS_098,38,,,
505_diasUteis_4,04:56:41,04:56:41,1044_099,39,,,
505_diasUteis_4,04:56:44,04:56:44,1054_100,40,,,
505_diasUteis_4,04:56:44,04:56:44,FEIRA_CENTRAL_013,41,,,
505_diasUteis_4,04:57:20,04:57:20,454_-_OPOSTO_421,42,,,
505_diasUteis_4,04:57:38,04:57:38,599_-_OPOSTO_422,43,,,
505_diasUteis_4,04:58:14,04:58:14,BORBAO_212,44,,,
505_diasUteis_4,04:59:39,04:59:39,70_001,45,,,
505_diasUteis_4,05:00:27,05:00:27,274_002,46,,,
505_diasUteis_4,05:00:39,05:00:39,347_148,47,,,
505_diasUteis_4,05:02:00,05:02:00,449_003,48,,,
505_diasUteis_4,05:02:28,05:02:28,259_004,49,,,
505_diasUteis_4,05:04:38,05:04:38,HOSPITAL_MARIANA_230,50,,,
505_diasUteis_4,05:04:44,05:04:44,205_224,51,,,
505_diasUteis_4,05:06:06,05:06:06,AUTO-MOTIVA_223,52,,,
505_diasUteis_4,05:06:08,05:06:08,AUTO-MOTIVA_222,53,,,
505_diasUteis_4,05:06:15,05:06:15,ESCOLA_NORMAL_216,54,,,
505_diasUteis_4,05:06:16,05:06:16,ESCOLA_NORMAL_217,55,,,
505_diasUteis_4,05:07:11,05:07:11,AUTO_SHOPPING_-_OPOSTO_218,56,,,
505_diasUteis_4,05:08:08,05:08:08,COPASA_219,57,,,
505_diasUteis_4,05:10:18,05:10:18,PORTAO_DE_EMBARQUE_428,58,,,
505_diasUteis_4,05:11:33,05:11:33,CEDMEX_-_OPOSTO_429,59,,,
505_diasUteis_4,05:13:00,05:13:00,RODOVIARIA_430,60,,,
505_diasUteis_4,05:13:18,05:13:18,PARTAGE_433,61,,,
505_diasUteis_4,05:13:42,05:13:42,CITROEN_434,62,,,
505_diasUteis_4,05:17:22,05:17:22,EXTRA_579,63,,,
505_diasUteis_4,05:17:52,05:17:52,POLÍCIA_FEDERAL_221,64,,,
505_diasUteis_4,05:19:54,05:19:54,789_-_OPOSTO_424,65,,,
505_diasUteis_4,05:20:18,05:20:18,613_-_OPOSTO_343,66,,,
505_diasUteis_4,05:20:53,05:20:53,40_328,67,,,
505_diasUteis_4,05:20:56,05:20:56,382_342,68,,,
505_diasUteis_4,05:21:16,05:21:16,213_329,69,,,
505_diasUteis_4,05:21:19,05:21:19,202_341,70,,,
505_diasUteis_4,05:22:27,05:22:27,882_423,71,,,
505_diasUteis_4,05:24:07,05:24:07,ABRIGO_JOSE_PINHEIRO_437,72,,,
505_diasUteis_4,05:24:38,05:24:38,298_438,73,,,
505_diasUteis_4,05:25:39,05:25:39,141_150,74,,,
505_diasUteis_4,05:27:07,05:27:07,39_208,75,,,
505_diasUteis_4,05:30:51,05:30:51,BOMPRECO_143,76,,,
505_diasUteis_4,05:30:54,05:30:54,BOMPRECO_144,77,,,
505_diasUteis_4,05:31:10,05:31:10,ARCA_CATEDRAL_145,78,,,
505_diasUteis_4,05:31:14,05:31:14,ANTIGO_PHD_146,79,,,
505_diasUteis_4,05:31:37,05:31:37,JUIZADO_DO_CONSUMIDOR_105,80,,,
505_diasUteis_4,05:33:00,05:33:00,REDEPHARMA_477,81,,,
505_diasUteis_4,05:33:00,05:33:00,ALUÍSIO_CALCADOS_478,82,,,
505_diasUteis_4,05:33:01,05:33:01,10_381,83,,,
505_diasUteis_4,05:33:01,05:33:01,518_382,84,,,
505_diasUteis_4,05:33:02,05:33:02,688_383,85,,,
505_diasUteis_4,05:33:02,05:33:02,976_384,86,,,
505_diasUteis_4,05:33:02,05:33:02,118_385,87,,,
505_diasUteis_4,05:33:02,05:33:02,1225_415,88,,,
505_diasUteis_4,05:33:02,05:33:02,1369_414,89,,,
505_diasUteis_4,05:33:03,05:33:03,154_-_OPOSTO_475,90,,,
505_diasUteis_4,05:33:03,05:33:03,389_479,91,,,
505_diasUteis_4,05:33:03,05:33:03,480_474,92,,,
505_diasUteis_4,05:33:03,05:33:03,480_480,93,,,
505_diasUteis_4,05:33:04,05:33:04,738_481,94,,,
505_diasUteis_4,05:33:04,05:33:04,147_469,95,,,
505_diasUteis_4,05:33:04,05:33:04,331_468,96,,,
505_diasUteis_4,05:33:04,05:33:04,377_-_OPOSTO_482,97,,,
505_diasUteis_4,05:33:05,05:33:05,337_483,98,,,
505_diasUteis_4,05:33:05,05:33:05,150_467,99,,,
505_diasUteis_4,05:33:05,05:33:05,235_484,100,,,
505_diasUteis_4,05:33:06,05:33:06,10_466,101,,,
505_diasUteis_4,05:33:06,05:33:06,481_861,102,,,
505_diasUteis_4,05:33:06,05:33:06,481_485,103,,,
505_diasUteis_4,05:33:06,05:33:06,1313_-_OPOSTO_464,104,,,
505_diasUteis_4,05:33:06,05:33:06,1564_486,105,,,
505_diasUteis_4,05:33:07,05:33:07,521_487,106,,,
505_diasUteis_4,05:33:07,05:33:07,135_488,107,,,
505_diasUteis_4,05:33:07,05:33:07,199_489,108,,,
505_diasUteis_4,05:33:07,05:33:07,76_461,109,,,
505_diasUteis_4,05:33:08,05:33:08,LUCENA_RACOES_460,110,,,
505_diasUteis_5,04:45:00,04:45:00,CABRAL_459,1,,,
505_diasUteis_5,04:45:14,04:45:14,UFCG_453,2,,,
505_diasUteis_5,04:45:14,04:45:14,UFCG_452,3,,,
505_diasUteis_5,04:45:26,04:45:26,LAVA-JATO_-_OPOSTO_454,4,,,
505_diasUteis_5,04:46:20,04:46:20,CANTINHO_UNIVERSITARIO_457,5,,,
505_diasUteis_5,04:46:28,04:46:28,35_490,6,,,
505_diasUteis_5,04:46:42,04:46:42,427_456,7,,,
505_diasUteis_5,04:46:48,04:46:48,567_-_OPOSTO_491,8,,,
505_diasUteis_5,04:46:55,04:46:55,831_455,9,,,
505_diasUteis_5,04:47:18,04:47:18,569_-_OPOSTO_492,10,,,
505_diasUteis_5,04:47:41,04:47:41,468_449,11,,,
505_diasUteis_5,04:47:44,04:47:44,425_-_OPOSTO_493,12,,,
505_diasUteis_5,04:47:57,04:47:57,300_-_OPOSTO_588,13,,,
505_diasUteis_5,04:48:00,04:48:00,472_448,14,,,
505_diasUteis_5,04:48:03,04:48:03,43_-_LATERAL_494,15,,,
505_diasUteis_5,04:48:18,04:48:18,290_447,16,,,
505_diasUteis_5,04:48:37,04:48:37,84_-_OPOSTO_495,17,,,
505_diasUteis_5,04:48:40,04:48:40,1309_-_OPOSTO_446,18,,,
505_diasUteis_5,04:48:48,04:48:48,EMBRABA_-_OPOSTO_496,19,,,
505_diasUteis_5,04:48:49,04:48:49,EMBRAPA_445,20,,,
505_diasUteis_5,04:49:14,04:49:14,785_444,21,,,
505_diasUteis_5,04:49:25,04:49:25,505_-_OPOSTO_443,22,,,
505_diasUteis_5,04:49:36,04:49:36,382_442,23,,,
505_diasUteis_5,04:50:04,04:50:04,112_441,24,,,
505_diasUteis_5,04:50:16,04:50:16,889_497,25,,,
505_diasUteis_5,04:50:36,04:50:36,APTA_-_OPOSTO_137,26,,,
505_diasUteis_5,04:50:51,04:50:51,845_138,27,,,
505_diasUteis_5,04:52:00,04:52:00,INTEGRACAO_1,28,,,
505_diasUteis_5,04:54:59,04:54:59,INTEGRACAO_2,29,,,
505_diasUteis_5,04:54:59,04:54:59,289E_108,30,,,
505_diasUteis_5,04:54:59,04:54:59,ARCA_TITAO_155,31,,,
505_diasUteis_5,04:54:59,04:54:59,DAMAS_106,32,,,
505_diasUteis_5,04:54:59,04:54:59,OI_-_TELEMAR_012,33,,,
505_diasUteis_5,04:54:59,04:54:59,_047,34,,,
505_diasUteis_5,04:55:00,04:55:00,PRACA_CLEMENTINO_PROCOPIO_140,35,,,
505_diasUteis_5,04:55:26,04:55:26,PREFEITURA_094,36,,,
505_diasUteis_5,04:56:14,04:56:14,PAGUE_FACIL_097,37,,,
505_diasUteis_5,04:56:19,04:56:19,REDE_COMPRAS_098,38,,,
505_diasUteis_5,04:56:41,04:56:41,1044_099,39,,,
505_diasUteis_5,04:56:44,04:56:44,1054_100,40,,,
505_diasUteis_5,04:56:44,04:56:44,FEIRA_CENTRAL_013,41,,,
505_diasUteis_5,04:57:20,04:57:20,454_-_OPOSTO_421,42,,,
505_diasUteis_5,04:57:38,04:57:38,599_-_OPOSTO_422,43,,,
505_diasUteis_5,04:58:14,04:58:14,BORBAO_212,44,,,
505_diasUteis_5,04:59:39,04:59:39,70_001,45,,,
505_diasUteis_5,05:00:27,05:00:27,274_002,46,,,
505_diasUteis_5,05:00:39,05:00:39,347_148,47,,,
505_diasUteis_5,05:02:00,05:02:00,449_003,48,,,
505_diasUteis_5,05:02:28,05:02:28,259_004,49,,,
505_diasUteis_5,05:04:38,05:04:38,HOSPITAL_MARIANA_230,50,,,
505_diasUteis_5,05:04:44,05:04:44,205_224,51,,,
505_diasUteis_5,05:06:06,05:06:06,AUTO-MOTIVA_223,52,,,
505_diasUteis_5,05:06:08,05:06:08,AUTO-MOTIVA_222,53,,,
505_diasUteis_5,05:06:15,05:06:15,ESCOLA_NORMAL_216,54,,,
505_diasUteis_5,05:06:16,05:06:16,ESCOLA_NORMAL_217,55,,,
505_diasUteis_5,05:07:11,05:07:11,AUTO_SHOPPING_-_OPOSTO_218,56,,,
505_diasUteis_5,05:08:08,05:08:08,COPASA_219,57,,,
505_diasUteis_5,05:10:18,05:10:18,PORTAO_DE_EMBARQUE_428,58,,,
505_diasUteis_5,05:11:33,05:11:33,CEDMEX_-_OPOSTO_429,59,,,
505_diasUteis_5,05:13:00,05:13:00,RODOVIARIA_430,60,,,
505_diasUteis_5,05:13:18,05:13:18,PARTAGE_433,61,,,
505_diasUteis_5,05:13:42,05:13:42,CITROEN_434,62,,,
505_diasUteis_5,05:17:22,05:17:22,EXTRA_579,63,,,
505_diasUteis_5,05:17:52,05:17:52,POLÍCIA_FEDERAL_221,64,,,
505_diasUteis_5,05:19:54,05:19:54,789_-_OPOSTO_424,65,,,
505_diasUteis_5,05:20:18,05:20:18,613_-_OPOSTO_343,66,,,
505_diasUteis_5,05:20:53,05:20:53,40_328,67,,,
505_diasUteis_5,05:20:56,05:20:56,382_342,68,,,
505_diasUteis_5,05:21:16,05:21:16,213_329,69,,,
505_diasUteis_5,05:21:19,05:21:19,202_341,70,,,
505_diasUteis_5,05:22:27,05:22:27,882_423,71,,,
505_diasUteis_5,05:24:07,05:24:07,ABRIGO_JOSE_PINHEIRO_437,72,,,
505_diasUteis_5,05:24:38,05:24:38,298_438,73,,,
505_diasUteis_5,05:25:39,05:25:39,141_150,74,,,
505_diasUteis_5,05:27:07,05:27:07,39_208,75,,,
505_diasUteis_5,05:30:51,05:30:51,BOMPRECO_143,76,,,
505_diasUteis_5,05:30:54,05:30:54,BOMPRECO_144,77,,,
505_diasUteis_5,05:31:10,05:31:10,ARCA_CATEDRAL_145,78,,,
505_diasUteis_5,05:31:14,05:31:14,ANTIGO_PHD_146,79,,,
505_diasUteis_5,05:31:37,05:31:37,JUIZADO_DO_CONSUMIDOR_105,80,,,
505_diasUteis_5,05:33:00,05:33:00,REDEPHARMA_477,81,,,
505_diasUteis_5,05:33:00,05:33:00,ALUÍSIO_CALCADOS_478,82,,,
505_diasUteis_5,05:33:01,05:33:01,10_381,83,,,
505_diasUteis_5,05:33:01,05:33:01,518_382,84,,,
505_diasUteis_5,05:33:02,05:33:02,688_383,85,,,
505_diasUteis_5,05:33:02,05:33:02,976_384,86,,,
505_diasUteis_5,05:33:02,05:33:02,118_385,87,,,
505_diasUteis_5,05:33:02,05:33:02,1225_415,88,,,
505_diasUteis_5,05:33:02,05:33:02,1369_414,89,,,
505_diasUteis_5,05:33:03,05:33:03,154_-_OPOSTO_475,90,,,
505_diasUteis_5,05:33:03,05:33:03,389_479,91,,,
505_diasUteis_5,05:33:03,05:33:03,480_474,92,,,
505_diasUteis_5,05:33:03,05:33:03,480_480,93,,,
505_diasUteis_5,05:33:04,05:33:04,738_481,94,,,
505_diasUteis_5,05:33:04,05:33:04,147_469,95,,,
505_diasUteis_5,05:33:04,05:33:04,331_468,96,,,
505_diasUteis_5,05:33:04,05:33:04,377_-_OPOSTO_482,97,,,
505_diasUteis_5,05:33:05,05:33:05,337_483,98,,,
505_diasUteis_5,05:33:05,05:33:05,150_467,99,,,
505_diasUteis_5,05:33:05,05:33:05,235_484,100,,,
505_diasUteis_5,05:33:06,05:33:06,10_466,101,,,
505_diasUteis_5,05:33:06,05:33:06,481_861,102,,,
505_diasUteis_5,05:33:06,05:33:06,481_485,103,,,
505_diasUteis_5,05:33:06,05:33:06,1313_-_OPOSTO_464,104,,,
505_diasUteis_5,05:33:06,05:33:06,1564_486,105,,,
505_diasUteis_5,05:33:07,05:33:07,521_487,106,,,
505_diasUteis_5,05:33:07,05:33:07,135_488,107,,,
505_diasUteis_5,05:33:07,05:33:07,199_489,108,,,
505_diasUteis_5,05:33:07,05:33:07,76_461,109,,,
505_diasUteis_5,05:33:08,05:33:08,LUCENA_RACOES_460,110,,,
505_diasUteis_6,04:45:00,04:45:00,CABRAL_459,1,,,
505_diasUteis_6,04:45:14,04:45:14,UFCG_453,2,,,
505_diasUteis_6,04:45:14,04:45:14,UFCG_452,3,,,
505_diasUteis_6,04:45:26,04:45:26,LAVA-JATO_-_OPOSTO_454,4,,,
505_diasUteis_6,04:46:20,04:46:20,CANTINHO_UNIVERSITARIO_457,5,,,
505_diasUteis_6,04:46:28,04:46:28,35_490,6,,,
505_diasUteis_6,04:46:42,04:46:42,427_456,7,,,
505_diasUteis_6,04:46:48,04:46:48,567_-_OPOSTO_491,8,,,
505_diasUteis_6,04:46:55,04:46:55,831_455,9,,,
505_diasUteis_6,04:47:18,04:47:18,569_-_OPOSTO_492,10,,,
505_diasUteis_6,04:47:41,04:47:41,468_449,11,,,
505_diasUteis_6,04:47:44,04:47:44,425_-_OPOSTO_493,12,,,
505_diasUteis_6,04:47:57,04:47:57,300_-_OPOSTO_588,13,,,
505_diasUteis_6,04:48:00,04:48:00,472_448,14,,,
505_diasUteis_6,04:48:03,04:48:03,43_-_LATERAL_494,15,,,
505_diasUteis_6,04:48:18,04:48:18,290_447,16,,,
505_diasUteis_6,04:48:37,04:48:37,84_-_OPOSTO_495,17,,,
505_diasUteis_6,04:48:40,04:48:40,1309_-_OPOSTO_446,18,,,
505_diasUteis_6,04:48:48,04:48:48,EMBRABA_-_OPOSTO_496,19,,,
505_diasUteis_6,04:48:49,04:48:49,EMBRAPA_445,20,,,
505_diasUteis_6,04:49:14,04:49:14,785_444,21,,,
505_diasUteis_6,04:49:25,04:49:25,505_-_OPOSTO_443,22,,,
505_diasUteis_6,04:49:36,04:49:36,382_442,23,,,
505_diasUteis_6,04:50:04,04:50:04,112_441,24,,,
505_diasUteis_6,04:50:16,04:50:16,889_497,25,,,
505_diasUteis_6,04:50:36,04:50:36,APTA_-_OPOSTO_137,26,,,
505_diasUteis_6,04:50:51,04:50:51,845_138,27,,,
505_diasUteis_6,04:52:00,04:52:00,INTEGRACAO_1,28,,,
505_diasUteis_6,04:54:59,04:54:59,INTEGRACAO_2,29,,,
505_diasUteis_6,04:54:59,04:54:59,289E_108,30,,,
505_diasUteis_6,04:54:59,04:54:59,ARCA_TITAO_155,31,,,
505_diasUteis_6,04:54:59,04:54:59,DAMAS_106,32,,,
505_diasUteis_6,04:54:59,04:54:59,OI_-_TELEMAR_012,33,,,
505_diasUteis_6,04:54:59,04:54:59,_047,34,,,
505_diasUteis_6,04:55:00,04:55:00,PRACA_CLEMENTINO_PROCOPIO_140,35,,,
505_diasUteis_6,04:55:26,04:55:26,PREFEITURA_094,36,,,
505_diasUteis_6,04:56:14,04:56:14,PAGUE_FACIL_097,37,,,
505_diasUteis_6,04:56:19,04:56:19,REDE_COMPRAS_098,38,,,
505_diasUteis_6,04:56:41,04:56:41,1044_099,39,,,
505_diasUteis_6,04:56:44,04:56:44,1054_100,40,,,
505_diasUteis_6,04:56:44,04:56:44,FEIRA_CENTRAL_013,41,,,
505_diasUteis_6,04:57:20,04:57:20,454_-_OPOSTO_421,42,,,
505_diasUteis_6,04:57:38,04:57:38,599_-_OPOSTO_422,43,,,
505_diasUteis_6,04:58:14,04:58:14,BORBAO_212,44,,,
505_diasUteis_6,04:59:39,04:59:39,70_001,45,,,
505_diasUteis_6,05:00:27,05:00:27,274_002,46,,,
505_diasUteis_6,05:00:39,05:00:39,347_148,47,,,
505_diasUteis_6,05:02:00,05:02:00,449_003,48,,,
505_diasUteis_6,05:02:28,05:02:28,259_004,49,,,
505_diasUteis_6,05:04:38,05:04:38,HOSPITAL_MARIANA_230,50,,,
505_diasUteis_6,05:04:44,05:04:44,205_224,51,,,
505_diasUteis_6,05:06:06,05:06:06,AUTO-MOTIVA_223,52,,,
505_diasUteis_6,05:06:08,05:06:08,AUTO-MOTIVA_222,53,,,
505_diasUteis_6,05:06:15,05:06:15,ESCOLA_NORMAL_216,54,,,
505_diasUteis_6,05:06:16,05:06:16,ESCOLA_NORMAL_217,55,,,
505_diasUteis_6,05:07:11,05:07:11,AUTO_SHOPPING_-_OPOSTO_218,56,,,
505_diasUteis_6,05:08:08,05:08:08,COPASA_219,57,,,
505_diasUteis_6,05:10:18,05:10:18,PORTAO_DE_EMBARQUE_428,58,,,
505_diasUteis_6,05:11:33,05:11:33,CEDMEX_-_OPOSTO_429,59,,,
505_diasUteis_6,05:13:00,05:13:00,RODOVIARIA_430,60,,,
505_diasUteis_6,05:13:18,05:13:18,PARTAGE_433,61,,,
505_diasUteis_6,05:13:42,05:13:42,CITROEN_434,62,,,
505_diasUteis_6,05:17:22,05:17:22,EXTRA_579,63,,,
505_diasUteis_6,05:17:52,05:17:52,POLÍCIA_FEDERAL_221,64,,,
505_diasUteis_6,05:19:54,05:19:54,789_-_OPOSTO_424,65,,,
505_diasUteis_6,05:20:18,05:20:18,613_-_OPOSTO_343,66,,,
505_diasUteis_6,05:20:53,05:20:53,40_328,67,,,
505_diasUteis_6,05:20:56,05:20:56,382_342,68,,,
505_diasUteis_6,05:21:16,05:21:16,213_329,69,,,
505_diasUteis_6,05:21:19,05:21:19,202_341,70,,,
505_diasUteis_6,05:22:27,05:22:27,882_423,71,,,
505_diasUteis_6,05:24:07,05:24:07,ABRIGO_JOSE_PINHEIRO_437,72,,,
505_diasUteis_6,05:24:38,05:24:38,298_438,73,,,
505_diasUteis_6,05:25:39,05:25:39,141_150,74,,,
505_diasUteis_6,05:27:07,05:27:07,39_208,75,,,
505_diasUteis_6,05:30:51,05:30:51,BOMPRECO_143,76,,,
505_diasUteis_6,05:30:54,05:30:54,BOMPRECO_144,77,,,
505_diasUteis_6,05:31:10,05:31:10,ARCA_CATEDRAL_145,78,,,
505_diasUteis_6,05:31:14,05:31:14,ANTIGO_PHD_146,79,,,
505_diasUteis_6,05:31:37,05:31:37,JUIZADO_DO_CONSUMIDOR_105,80,,,
505_diasUteis_6,05:33:00,05:33:00,REDEPHARMA_477,81,,,
505_diasUteis_6,05:33:00,05:33:00,ALUÍSIO_CALCADOS_478,82,,,
505_diasUteis_6,05:33:01,05:33:01,10_381,83,,,
505_diasUteis_6,05:33:01,05:33:01,518_382,84,,,
505_diasUteis_6,05:33:02,05:33:02,688_383,85,,,
505_diasUteis_6,05:33:02,05:33:02,976_384,86,,,
